,location,total_sqft,bath,price,bhk
6858,Sarjapur  Road,1112.0,2.0,58.0,2
6859,Sarjapur  Road,1340.0,2.0,75.0,2
6860,Sarjapur  Road,3500.0,3.0,275.0,3
6861,Sarjapur  Road,1850.0,3.0,89.0,3
6862,Sarjapur  Road,2758.0,4.0,240.0,4
6863,Sarjapur  Road,1132.0,2.0,70.0,2
6864,Sarjapur  Road,1380.0,2.0,55.0,3
6865,Sarjapur  Road,4050.0,2.0,450.0,4
6866,Sarjapur  Road,2425.0,5.0,195.0,4
6867,Sarjapura - Attibele Road,1330.0,2.0,48.0,3
6868,Sarjapura - Attibele Road,1329.0,2.0,45.95,3
6869,Sarjapura - Attibele Road,829.0,2.0,22.8,2
6870,Sarjapura - Attibele Road,2400.0,3.0,85.0,3
6871,Sarjapura - Attibele Road,1033.0,2.0,28.41,2
6872,Sarjapura - Attibele Road,1676.0,3.0,52.0,3
6873,Sarjapura - Attibele Road,1800.0,3.0,90.0,3
6874,Sarjapura - Attibele Road,1308.0,2.0,37.0,2
6875,Sarjapura - Attibele Road,1073.0,2.0,31.77,2
6876,Sarjapura - Attibele Road,1330.0,2.0,49.0,3
6877,Sarjapura - Attibele Road,1090.0,2.0,37.0,2
6878,Sarjapura - Attibele Road,1126.0,2.0,36.0,2
6879,Sarjapura - Attibele Road,740.0,1.0,23.65,1
6880,Sarjapura - Attibele Road,1555.0,3.0,52.0,3
6881,Sector 2 HSR Layout,1296.0,2.0,75.0,2
6882,Sector 2 HSR Layout,1450.0,2.0,135.0,3
6883,Sector 2 HSR Layout,794.0,1.0,60.0,1
6884,Sector 2 HSR Layout,1143.0,2.0,65.0,2
6885,Sector 2 HSR Layout,794.0,1.0,65.0,1
6886,Sector 2 HSR Layout,1146.0,2.0,55.0,2
6888,Sector 2 HSR Layout,1665.0,3.0,110.0,3
6889,Sector 2 HSR Layout,1512.0,3.0,80.0,3
6890,Sector 2 HSR Layout,1332.0,2.0,101.0,2
6892,Sector 2 HSR Layout,1600.0,3.0,90.0,3
6893,Sector 2 HSR Layout,1095.0,2.0,85.41,2
6894,Sector 2 HSR Layout,1231.0,2.0,66.0,2
6895,Sector 7 HSR Layout,3000.0,5.0,275.0,4
6896,Sector 7 HSR Layout,900.0,4.0,90.0,5
6897,Sector 7 HSR Layout,1163.0,2.0,98.86,2
6898,Sector 7 HSR Layout,1760.0,3.0,145.0,3
6899,Sector 7 HSR Layout,3900.0,3.0,300.0,3
6900,Sector 7 HSR Layout,1163.0,2.0,98.86,2
6901,Sector 7 HSR Layout,1342.0,2.0,115.0,2
6902,Sector 7 HSR Layout,1760.0,3.0,160.0,3
6903,Sector 7 HSR Layout,1760.0,3.0,142.0,3
6904,Sector 7 HSR Layout,2400.0,2.0,195.0,3
6905,Sector 7 HSR Layout,1760.0,3.0,185.0,3
6906,Sector 7 HSR Layout,1162.0,2.0,98.77,2
6907,Seegehalli,901.0,2.0,35.14,2
6908,Seegehalli,1150.0,2.0,42.9,3
6909,Seegehalli,800.0,1.0,50.0,2
6910,Seegehalli,1525.0,3.0,65.0,3
6911,Seegehalli,1118.0,2.0,37.5,2
6912,Seegehalli,1200.0,2.0,62.0,3
6913,Seegehalli,1155.0,2.0,72.0,2
6914,Seegehalli,1830.0,4.0,82.0,3
6915,Seegehalli,4000.0,3.0,235.0,3
6916,Seegehalli,3000.0,5.0,150.0,4
6917,Seegehalli,2800.0,4.0,140.0,4
6918,Seegehalli,1096.0,2.0,41.0,2
6919,Seegehalli,1420.0,2.0,46.0,3
6920,Seegehalli,920.0,2.0,27.0,2
6921,Seegehalli,1553.0,3.0,68.0,3
6922,Seegehalli,1639.0,3.0,120.0,3
6923,Seegehalli,3000.0,4.0,235.0,3
6924,Seegehalli,1134.0,2.0,45.0,2
6925,Seegehalli,1683.0,3.0,80.0,3
6926,Seegehalli,1176.0,2.0,50.0,2
6927,Seegehalli,3000.0,4.0,240.0,3
6928,Shampura,2650.0,4.0,150.0,4
6929,Shampura,375.0,2.0,26.0,1
6930,Shampura,1200.0,2.0,53.0,2
6931,Shampura,700.0,1.0,35.0,2
6932,Shampura,1400.0,3.0,70.0,3
6933,Shampura,1475.0,3.0,78.0,3
6934,Shampura,1150.0,6.0,75.0,6
6935,Shampura,672.0,3.0,54.0,4
6936,Shampura,1700.0,3.0,75.0,3
6937,Shivaji Nagar,850.0,2.0,55.0,2
6938,Shivaji Nagar,1554.0,3.0,130.0,2
6939,Shivaji Nagar,2200.0,2.0,110.0,2
6940,Shivaji Nagar,550.0,1.0,27.0,2
6941,Shivaji Nagar,3820.0,1.0,306.0,1
6942,Shivaji Nagar,703.0,2.0,49.5,2
6943,Shivaji Nagar,1460.0,2.0,90.0,3
6944,Shivaji Nagar,600.0,1.0,65.0,2
6946,Singasandra,1010.0,2.0,29.5,2
6947,Singasandra,1440.0,2.0,65.0,3
6948,Singasandra,1030.0,2.0,55.0,2
6949,Singasandra,3850.0,6.0,195.0,4
6950,Singasandra,600.0,2.0,36.5,2
6951,Singasandra,1100.0,2.0,52.0,2
6952,Singasandra,1306.0,2.0,58.0,3
6954,Singasandra,1300.0,2.0,65.0,2
6956,Singasandra,1464.0,3.0,56.0,3
6957,Singasandra,1010.0,2.0,40.0,2
6958,Singasandra,1375.0,2.0,58.0,2
6959,Singasandra,1120.0,2.0,60.0,2
6960,Singasandra,1099.0,2.0,37.5,2
6961,Singasandra,600.0,1.0,45.0,1
6962,Singasandra,600.0,1.0,45.0,1
6963,Singasandra,1510.0,3.0,75.0,3
6964,Singasandra,1179.0,2.0,56.0,2
6965,Singasandra,1416.0,2.0,67.0,2
6966,Singasandra,1476.0,2.0,73.0,3
6967,Singasandra,1139.7,2.0,45.0,2
6968,Singasandra,1465.0,2.0,60.0,2
6969,Singasandra,1464.0,3.0,56.0,3
6970,Singasandra,1653.0,3.0,85.0,3
6971,Somasundara Palya,1255.0,2.0,67.0,2
6972,Somasundara Palya,1448.0,2.0,68.0,2
6974,Somasundara Palya,1178.0,2.0,73.0,2
6975,Somasundara Palya,1260.0,2.0,60.0,2
6976,Somasundara Palya,1033.0,2.0,48.0,2
6977,Somasundara Palya,1329.0,2.0,70.0,2
6978,Somasundara Palya,2372.0,3.0,140.0,3
6979,Somasundara Palya,1185.0,2.0,70.0,2
6983,Somasundara Palya,2400.0,3.0,140.0,4
6984,Somasundara Palya,1650.0,3.0,95.0,3
6985,Somasundara Palya,1186.0,2.0,72.0,2
6987,Sompura,825.0,2.0,33.0,2
6988,Sompura,1025.0,2.0,37.0,3
6989,Sompura,1020.0,2.0,41.0,2
6990,Sompura,1126.0,2.0,39.0,2
6991,Sompura,825.0,2.0,32.0,2
6992,Sompura,1360.0,2.0,45.0,3
6993,Sompura,1350.0,2.0,47.0,3
6994,Sompura,2150.0,3.0,85.0,4
6996,Sonnenahalli,896.0,2.0,43.75,2
6997,Sonnenahalli,1120.0,2.0,43.0,2
6998,Sonnenahalli,1100.0,2.0,44.0,2
6999,Sonnenahalli,1011.0,2.0,50.53,2
7000,Sonnenahalli,614.5,1.0,30.715,1
7001,Sonnenahalli,1484.0,3.0,74.18,3
7002,Sonnenahalli,1610.0,3.0,80.48,3
7003,Sonnenahalli,1415.0,2.0,65.0,3
7004,Sonnenahalli,1268.0,2.0,58.0,2
7005,Sonnenahalli,1268.0,2.0,56.0,2
7006,Sonnenahalli,605.0,1.0,30.24,1
7007,Sonnenahalli,1484.0,3.0,75.0,3
7008,Subramanyapura,929.0,2.0,50.17,2
7009,Subramanyapura,1200.0,2.0,52.0,2
7010,Subramanyapura,975.0,2.0,65.0,2
7011,Subramanyapura,975.0,2.0,58.0,2
7012,Subramanyapura,1277.0,2.0,55.0,2
7013,Subramanyapura,985.0,2.0,58.0,2
7014,Subramanyapura,1245.0,2.0,68.0,3
7015,Subramanyapura,1313.0,2.0,73.0,2
7017,Subramanyapura,1313.0,2.0,66.5,2
7018,Subramanyapura,1255.0,2.0,79.0,3
7019,Subramanyapura,1050.0,2.0,41.0,2
7020,Subramanyapura,1330.0,3.0,72.0,3
7021,Subramanyapura,929.0,2.0,48.0,2
7022,Subramanyapura,975.0,2.0,63.0,2
7023,Subramanyapura,950.0,2.0,55.0,2
7024,Subramanyapura,929.0,2.0,56.0,2
7025,Subramanyapura,975.0,2.0,65.0,2
7026,Subramanyapura,1800.0,3.0,90.0,3
7027,Subramanyapura,1260.0,2.0,76.0,3
7030,Subramanyapura,960.0,2.0,55.0,2
7031,Subramanyapura,1260.0,2.0,73.0,3
7032,Subramanyapura,1278.0,3.0,62.71,3
7033,Subramanyapura,1278.0,3.0,70.0,3
7034,Subramanyapura,929.0,2.0,49.0,2
7035,Subramanyapura,1260.0,2.0,75.0,3
7036,Subramanyapura,1000.0,2.0,45.0,2
7037,Subramanyapura,1260.0,2.0,80.0,3
7038,Subramanyapura,2495.0,3.0,130.0,3
7039,Subramanyapura,929.0,1.0,51.0,2
7040,Subramanyapura,1880.0,3.0,110.0,3
7042,Subramanyapura,985.0,2.0,62.5,2
7043,Sultan Palaya,1700.0,3.0,120.0,3
7044,Sultan Palaya,1100.0,2.0,40.0,2
7045,Sultan Palaya,1800.0,8.0,175.0,6
7046,Sultan Palaya,1100.0,2.0,45.0,2
7047,Sultan Palaya,900.0,2.0,45.0,2
7048,Sultan Palaya,870.0,2.0,65.0,2
7049,Sultan Palaya,1765.0,3.0,80.0,3
7050,Sultan Palaya,1713.0,3.0,125.0,3
7051,Sultan Palaya,1009.0,2.0,65.0,2
7052,Sultan Palaya,5000.0,5.0,325.0,4
7053,Sultan Palaya,1070.0,2.0,49.0,2
7054,Sultan Palaya,2200.0,3.0,80.0,4
7055,TC Palaya,1475.0,3.0,98.0,3
7056,TC Palaya,1200.0,2.0,60.0,2
7057,TC Palaya,1000.0,6.0,69.0,6
7058,TC Palaya,1200.0,2.0,66.0,3
7059,TC Palaya,1200.0,3.0,66.0,3
7060,TC Palaya,1350.0,2.0,75.0,3
7061,TC Palaya,1240.0,2.0,60.0,2
7062,TC Palaya,1500.0,2.0,100.0,3
7063,TC Palaya,1200.0,2.0,65.0,2
7064,TC Palaya,1200.0,2.0,70.0,2
7065,TC Palaya,900.0,2.0,55.0,2
7066,TC Palaya,1200.0,2.0,66.0,3
7067,TC Palaya,1200.0,2.0,66.5,3
7068,TC Palaya,4800.0,3.0,302.0,4
7069,TC Palaya,1000.0,2.0,64.0,2
7071,TC Palaya,900.0,2.0,55.0,2
7072,TC Palaya,1200.0,2.0,66.0,2
7073,TC Palaya,1440.0,5.0,100.0,5
7074,TC Palaya,1200.0,2.0,66.0,3
7075,TC Palaya,1200.0,2.0,66.5,3
7076,TC Palaya,900.0,2.0,55.0,2
7077,TC Palaya,1200.0,2.0,66.0,3
7078,TC Palaya,900.0,2.0,55.0,2
7079,TC Palaya,1500.0,3.0,83.0,3
7081,TC Palaya,1200.0,2.0,65.0,2
7082,TC Palaya,1500.0,2.0,75.0,2
7083,TC Palaya,1200.0,2.0,66.0,3
7084,TC Palaya,1000.0,2.0,70.0,2
7085,TC Palaya,1100.0,2.0,65.0,2
7086,TC Palaya,1200.0,3.0,66.0,3
7087,TC Palaya,1200.0,2.0,66.0,3
7088,TC Palaya,1200.0,2.0,66.0,3
7089,TC Palaya,1800.0,2.0,80.0,2
7090,TC Palaya,1400.0,5.0,97.0,5
7091,TC Palaya,1200.0,2.0,66.0,3
7092,TC Palaya,1200.0,2.0,70.0,2
7093,TC Palaya,1350.0,1.0,55.0,1
7094,TC Palaya,900.0,2.0,55.0,2
7095,TC Palaya,900.0,2.0,55.0,2
7096,TC Palaya,1082.0,2.0,64.0,2
7097,TC Palaya,1440.0,5.0,97.0,5
7099,TC Palaya,1200.0,2.0,66.0,3
7100,TC Palaya,1200.0,2.0,66.0,3
7101,TC Palaya,1152.0,2.0,55.0,2
7102,TC Palaya,1200.0,2.0,66.0,3
7103,TC Palaya,1200.0,2.0,66.0,3
7104,TC Palaya,1200.0,2.0,66.0,3
7105,Talaghattapura,1868.0,3.0,131.0,3
7106,Talaghattapura,2038.5,3.0,120.0,3
7107,Talaghattapura,2106.0,3.0,126.0,3
7108,Talaghattapura,1868.0,3.0,121.0,3
7109,Talaghattapura,2106.0,3.0,126.0,3
7110,Talaghattapura,1868.0,3.0,135.0,3
7111,Talaghattapura,1856.0,3.0,135.0,3
7112,Talaghattapura,1868.0,3.0,120.0,3
7113,Talaghattapura,1804.0,3.0,115.0,3
7114,Talaghattapura,1856.0,3.0,135.0,3
7115,Talaghattapura,2254.0,3.0,153.0,3
7116,Talaghattapura,2106.0,3.0,148.0,3
7117,Talaghattapura,1856.0,3.0,135.0,3
7118,Talaghattapura,2273.0,3.0,159.0,3
7119,Talaghattapura,2099.0,3.0,147.0,3
7120,Talaghattapura,1100.0,2.0,50.0,2
7121,Talaghattapura,1100.0,2.0,49.49,2
7122,Talaghattapura,1575.0,3.0,80.0,3
7123,Talaghattapura,2273.0,3.0,145.0,3
7124,Talaghattapura,1175.0,2.0,62.0,2
7125,Talaghattapura,1804.0,3.0,127.0,3
7126,Talaghattapura,1062.0,2.0,42.48,2
7127,Talaghattapura,2038.5,3.0,122.0,3
7128,Talaghattapura,1800.0,3.0,84.0,3
7129,Talaghattapura,2265.0,3.0,159.0,3
7130,Talaghattapura,2099.0,3.0,134.0,3
7131,Thanisandra,510.0,1.0,25.25,1
7132,Thanisandra,1296.0,2.0,80.0,2
7133,Thanisandra,1436.0,3.0,74.75,3
7134,Thanisandra,2144.0,3.0,145.0,3
7136,Thanisandra,445.0,1.0,28.0,1
7137,Thanisandra,1296.0,2.0,83.0,2
7138,Thanisandra,1825.0,3.0,100.0,3
7139,Thanisandra,2144.0,3.0,135.0,3
7140,Thanisandra,1240.0,2.0,62.0,3
7141,Thanisandra,1093.0,2.0,70.0,2
7142,Thanisandra,1265.0,2.0,79.0,3
7143,Thanisandra,1651.0,3.0,97.38,3
7144,Thanisandra,1265.0,2.0,85.0,2
7145,Thanisandra,510.0,1.0,25.25,1
7146,Thanisandra,776.5,2.0,48.145,1
7147,Thanisandra,1564.0,3.0,101.0,3
7148,Thanisandra,1183.0,2.0,58.56,2
7149,Thanisandra,1847.0,3.0,123.0,3
7150,Thanisandra,1800.0,3.0,90.0,3
7151,Thanisandra,1697.0,3.0,114.0,3
7153,Thanisandra,3500.0,5.0,160.0,6
7154,Thanisandra,1573.0,3.0,95.0,3
7155,Thanisandra,1917.0,3.0,122.0,3
7156,Thanisandra,693.0,1.0,34.3,1
7157,Thanisandra,1098.0,2.0,68.0,2
7158,Thanisandra,760.0,1.0,50.3,1
7160,Thanisandra,1185.5,2.0,58.68,2
7161,Thanisandra,2002.0,3.0,112.0,3
7162,Thanisandra,1634.0,3.0,78.0,3
7163,Thanisandra,2000.0,3.0,99.0,3
7165,Thanisandra,1588.0,3.0,75.55,3
7166,Thanisandra,1697.0,3.0,115.0,3
7167,Thanisandra,1380.0,1.0,62.1,1
7168,Thanisandra,923.0,1.0,60.84,1
7169,Thanisandra,1743.0,3.0,93.25,3
7170,Thanisandra,923.0,1.0,45.69,1
7171,Thanisandra,1183.0,2.0,59.74,2
7172,Thanisandra,1296.0,2.0,72.0,2
7174,Thanisandra,1874.0,4.0,130.0,3
7175,Thanisandra,1698.0,3.0,102.0,3
7176,Thanisandra,1411.0,3.0,93.04,3
7177,Thanisandra,1996.0,3.0,135.0,3
7178,Thanisandra,1801.0,3.0,115.0,3
7179,Thanisandra,1265.0,2.0,82.0,2
7181,Thanisandra,1917.0,4.0,113.0,3
7182,Thanisandra,662.0,1.0,42.0,1
7184,Thanisandra,1948.0,3.0,130.0,3
7185,Thanisandra,1922.0,3.0,106.0,3
7186,Thanisandra,1098.0,2.0,74.0,2
7187,Thanisandra,1437.0,2.0,71.13,2
7188,Thanisandra,1564.0,3.0,104.0,3
7189,Thanisandra,1241.0,2.0,61.0,3
7190,Thanisandra,1200.0,2.0,65.0,3
7191,Thanisandra,1732.0,3.0,85.73,3
7192,Thanisandra,1917.0,4.0,100.0,3
7194,Thanisandra,2127.0,3.0,135.0,3
7195,Thanisandra,2336.5,3.0,115.89,3
7196,Thanisandra,1276.0,2.0,75.0,2
7197,Thanisandra,693.0,1.0,34.3,1
7198,Thanisandra,2259.0,5.0,135.0,4
7199,Thanisandra,1265.0,2.0,78.0,2
7200,Thanisandra,1732.0,3.0,85.73,3
7201,Thanisandra,934.0,2.0,55.0,2
7202,Thanisandra,1056.0,2.0,68.0,2
7203,Thanisandra,1595.0,3.0,110.0,3
7204,Thanisandra,1411.0,3.0,93.15,3
7205,Thanisandra,1093.0,2.0,68.1,2
7207,Thanisandra,1093.0,2.0,72.0,2
7209,Thanisandra,1698.0,3.0,107.0,3
7210,Thanisandra,1564.0,3.0,105.0,3
7211,Thanisandra,1265.0,2.0,83.0,2
7212,Thanisandra,784.0,1.0,35.285,1
7213,Thanisandra,965.0,2.0,56.0,2
7214,Thanisandra,1546.0,3.0,95.0,3
7215,Thanisandra,777.0,1.0,38.535,1
7216,Thanisandra,1697.0,3.0,110.0,3
7217,Thanisandra,1492.0,3.0,88.0,3
7218,Thanisandra,2072.0,3.0,122.0,3
7219,Thanisandra,1880.0,3.0,120.0,3
7220,Thanisandra,760.0,1.0,50.0,1
7221,Thanisandra,1200.0,2.0,60.0,2
7222,Thanisandra,933.0,2.0,58.0,1
7223,Thanisandra,1917.0,3.0,110.0,3
7224,Thanisandra,1996.0,4.0,123.0,3
7225,Thanisandra,1183.0,2.0,77.25,2
7226,Thanisandra,1491.0,3.0,88.0,3
7227,Thanisandra,1881.0,3.0,95.0,3
7228,Thanisandra,662.0,1.0,29.0,1
7229,Thanisandra,1183.0,2.0,58.56,2
7230,Thanisandra,1564.0,3.0,100.0,3
7231,Thanisandra,662.0,1.0,45.0,1
7232,Thanisandra,1573.0,3.0,98.0,3
7233,Thanisandra,1262.0,2.0,83.0,3
7234,Thanisandra,1056.0,2.0,65.0,2
7235,Thanisandra,1131.0,2.0,55.975,2
7236,Thanisandra,1702.0,3.0,115.0,3
7237,Thanisandra,1343.0,2.0,75.0,2
7238,Thanisandra,1935.0,4.0,122.0,3
7239,Thanisandra,933.0,2.0,55.0,2
7240,Thanisandra,1183.0,2.0,77.3,2
7241,Thanisandra,662.0,1.0,38.0,1
7242,Thanisandra,1265.0,2.0,72.0,2
7243,Thanisandra,1595.0,3.0,105.0,3
7244,Thanisandra,1241.0,2.0,65.0,3
7245,Thanisandra,580.0,1.0,27.5,1
7246,Thanisandra,2087.0,4.0,139.0,3
7247,Thanisandra,1340.0,2.0,66.33,2
7248,Thanisandra,1098.0,2.0,71.0,2
7249,Thanisandra,1411.0,3.0,93.25,3
7250,Thanisandra,1262.0,2.0,65.0,3
7252,Thanisandra,1732.0,3.0,112.0,3
7253,Thanisandra,933.0,1.0,61.0,1
7254,Thanisandra,1702.0,3.0,107.0,3
7255,Thanisandra,747.0,1.0,34.355,1
7256,Thanisandra,2030.0,4.0,125.0,3
7257,Thanisandra,1140.0,2.0,59.0,2
7258,Thanisandra,663.0,1.0,46.0,1
7259,Thanisandra,1948.0,4.0,129.0,4
7260,Thanisandra,1573.0,3.0,90.0,3
7261,Thanisandra,1056.0,2.0,70.0,2
7262,Thanisandra,1595.0,3.0,96.0,3
7263,Thanisandra,1732.0,3.0,85.73,3
7264,Thanisandra,1226.0,2.0,65.0,2
7265,Thanisandra,1245.0,2.0,83.05,2
7266,Thanisandra,1261.0,2.0,80.0,3
7267,Thanisandra,1884.0,4.0,117.0,3
7268,Thanisandra,965.0,2.0,54.0,2
7269,Thanisandra,1930.0,4.0,122.0,3
7270,Thanisandra,777.0,1.0,38.46,1
7271,Thanisandra,1241.0,2.0,68.0,3
7272,Thanisandra,1930.0,4.0,120.0,3
7273,Thanisandra,760.0,1.0,50.4,1
7274,Thanisandra,663.0,1.0,32.82,1
7275,Thanisandra,1801.0,3.0,115.0,3
7276,Thanisandra,1806.0,6.0,116.0,3
7277,Thanisandra,3671.0,4.0,220.0,4
7279,Thanisandra,1305.0,2.0,90.0,2
7280,Thanisandra,1965.0,4.0,125.0,3
7281,Thanisandra,1573.0,3.0,100.0,3
7282,Thanisandra,1533.0,3.0,75.885,3
7284,Thanisandra,1917.0,4.0,130.0,4
7285,Thanisandra,1226.0,2.0,65.59,2
7286,Thigalarapalya,3122.0,6.0,230.0,4
7288,Thigalarapalya,1297.0,2.0,103.0,2
7289,Thigalarapalya,1418.0,2.0,95.0,2
7290,Thigalarapalya,3122.0,6.0,235.0,4
7291,Thigalarapalya,3122.0,6.0,245.0,4
7292,Thigalarapalya,2072.0,4.0,150.0,3
7293,Thigalarapalya,1418.0,2.0,103.0,2
7294,Thigalarapalya,1418.0,2.0,101.0,2
7295,Thigalarapalya,1418.0,2.0,104.0,2
7297,Thigalarapalya,3122.0,5.0,225.0,4
7298,Thigalarapalya,2912.0,6.0,210.0,4
7299,Thigalarapalya,1418.0,2.0,103.0,2
7300,Thigalarapalya,2072.0,4.0,159.0,3
7302,Thigalarapalya,1418.0,2.0,106.0,2
7304,Thigalarapalya,1418.0,2.0,104.0,2
7305,Thigalarapalya,3122.0,6.0,237.0,4
7306,Thigalarapalya,1418.0,2.0,105.0,2
7307,Thigalarapalya,1418.0,2.0,104.0,2
7309,Thigalarapalya,2215.0,4.0,160.0,3
7310,Thigalarapalya,1418.0,2.0,106.0,2
7311,Thigalarapalya,2072.0,4.0,155.0,3
7312,Thigalarapalya,1830.0,4.0,135.0,3
7313,Thigalarapalya,1418.0,2.0,105.0,2
7314,Thigalarapalya,2072.0,4.0,160.0,3
7317,Thigalarapalya,2072.0,4.0,152.0,3
7318,Thigalarapalya,2072.0,4.0,160.0,3
7319,Thigalarapalya,2072.0,4.0,155.0,3
7320,Thigalarapalya,3122.0,6.0,235.0,4
7321,Thigalarapalya,2072.0,4.0,153.0,3
7323,Thigalarapalya,2072.0,4.0,157.0,3
7324,Thigalarapalya,1418.0,2.0,105.0,2
7325,Thigalarapalya,3362.0,5.0,249.0,4
7326,Thigalarapalya,3122.0,6.0,245.0,4
7327,Thigalarapalya,1830.0,3.0,133.0,3
7329,Thigalarapalya,4190.0,4.0,325.0,4
7331,Thigalarapalya,2072.0,4.0,151.0,3
7332,Thigalarapalya,4303.0,5.0,300.0,4
7333,Thigalarapalya,1400.0,2.0,105.0,2
7334,Thigalarapalya,2215.0,4.0,162.0,3
7335,Thigalarapalya,1297.0,2.0,98.0,2
7337,Thubarahalli,3800.0,4.0,239.0,4
7338,Thubarahalli,1200.0,2.0,78.0,2
7339,Thubarahalli,1128.0,2.0,75.0,2
7340,Thubarahalli,1185.0,2.0,65.0,2
7341,Thubarahalli,975.0,2.0,55.0,2
7342,Thubarahalli,1330.0,2.0,75.0,2
7343,Thubarahalli,1085.0,2.0,70.0,2
7344,Thubarahalli,1216.0,2.0,80.0,2
7345,Thubarahalli,1200.0,2.0,79.0,2
7346,Thubarahalli,1200.0,2.0,80.0,2
7347,Thubarahalli,1200.0,2.0,79.55,2
7348,Thubarahalli,1540.0,3.0,90.0,3
7349,Thubarahalli,2625.0,3.0,175.0,3
7350,Thubarahalli,975.0,2.0,50.0,2
7351,Thubarahalli,1540.0,3.0,90.0,3
7352,Thubarahalli,1584.0,3.0,101.0,3
7353,Thyagaraja Nagar,800.0,1.0,100.0,1
7354,Thyagaraja Nagar,660.0,1.0,95.0,1
7355,Thyagaraja Nagar,570.0,5.0,80.0,5
7356,Thyagaraja Nagar,1675.0,1.0,241.0,1
7357,Tindlu,1500.0,2.0,87.0,3
7358,Tindlu,7500.0,7.0,400.0,7
7359,Tindlu,1357.0,2.0,65.0,3
7360,Tindlu,1350.0,2.0,100.0,2
7361,Tindlu,1500.0,3.0,87.0,3
7362,Tindlu,1180.0,2.0,52.0,2
7363,Tindlu,1370.07,3.0,65.0,3
7364,Tindlu,1165.0,2.0,59.8,2
7365,Tindlu,1050.0,2.0,55.0,2
7366,Tindlu,1100.0,2.0,55.0,2
7367,Tumkur Road,1500.0,3.0,95.0,3
7368,Tumkur Road,1779.0,3.0,112.0,3
7369,Tumkur Road,1586.0,3.0,100.0,3
7370,Tumkur Road,1098.0,2.0,72.0,2
7371,Tumkur Road,1354.0,3.0,90.0,3
7372,Tumkur Road,1240.0,2.0,84.0,3
7373,Tumkur Road,1239.0,2.0,82.0,2
7374,Tumkur Road,1246.0,2.0,82.0,2
7375,Tumkur Road,1500.0,3.0,100.0,3
7377,Tumkur Road,1416.0,3.0,94.0,3
7378,Tumkur Road,1027.0,2.0,60.0,2
7379,Tumkur Road,1027.0,2.0,68.62,2
7380,Tumkur Road,1459.0,2.0,95.0,3
7381,Tumkur Road,992.0,2.0,60.0,2
7382,Tumkur Road,1066.0,2.0,52.5,2
7383,Tumkur Road,1240.0,2.0,79.0,3
7384,Tumkur Road,1441.0,2.0,95.0,3
7385,Tumkur Road,1240.0,2.0,83.0,3
7386,Tumkur Road,1027.0,2.0,67.0,2
7389,Tumkur Road,1354.0,3.0,85.86,3
7390,Ulsoor,2135.0,3.0,215.0,3
7391,Ulsoor,2300.0,8.0,210.0,9
7392,Ulsoor,1275.0,2.0,120.0,2
7393,Ulsoor,1020.0,3.0,110.0,3
7394,Ulsoor,1180.0,2.0,100.0,2
7395,Ulsoor,1340.0,3.0,90.0,3
7396,Ulsoor,1500.0,2.0,125.0,3
7397,Ulsoor,2000.0,3.0,185.0,3
7398,Ulsoor,1255.0,2.0,120.0,2
7399,Ulsoor,1200.0,4.0,150.0,5
7400,Ulsoor,1685.0,4.0,185.0,3
7402,Ulsoor,2135.0,3.0,170.0,3
7403,Ulsoor,1160.0,2.0,130.0,2
7404,Uttarahalli,1440.0,2.0,62.0,3
7405,Uttarahalli,1143.0,2.0,45.0,2
7406,Uttarahalli,1020.0,2.0,45.0,2
7407,Uttarahalli,1286.0,2.0,63.0,2
7408,Uttarahalli,1101.0,2.0,45.0,2
7409,Uttarahalli,1345.0,2.0,67.0,2
7413,Uttarahalli,1175.0,2.0,47.0,2
7414,Uttarahalli,1390.0,2.0,62.55,3
7415,Uttarahalli,1330.0,2.0,56.0,3
7416,Uttarahalli,1008.0,2.0,45.0,2
7417,Uttarahalli,1390.0,2.0,60.47,3
7418,Uttarahalli,1617.0,3.0,66.68,3
7419,Uttarahalli,1150.0,2.0,49.0,2
7420,Uttarahalli,1330.0,2.0,56.0,3
7421,Uttarahalli,1200.0,2.0,44.0,2
7424,Uttarahalli,882.0,2.0,30.0,2
7425,Uttarahalli,993.0,2.0,39.71,2
7426,Uttarahalli,1045.0,2.0,45.0,2
7427,Uttarahalli,850.0,2.0,37.93,2
7428,Uttarahalli,1330.0,2.0,47.0,3
7429,Uttarahalli,3600.0,6.0,120.0,6
7430,Uttarahalli,1788.0,3.0,98.34,3
7431,Uttarahalli,1345.0,2.0,57.0,3
7432,Uttarahalli,1089.0,2.0,43.55,2
7434,Uttarahalli,1279.0,2.0,48.0,2
7435,Uttarahalli,1845.0,2.0,68.27,3
7436,Uttarahalli,1425.0,2.0,64.0,3
7437,Uttarahalli,1155.0,2.0,40.42,2
7438,Uttarahalli,1050.0,2.0,42.0,2
7439,Uttarahalli,1300.0,2.0,55.0,3
7440,Uttarahalli,1250.0,2.0,55.0,3
7441,Uttarahalli,1700.0,3.0,88.0,3
7442,Uttarahalli,1200.0,3.0,50.0,3
7443,Uttarahalli,1085.0,2.0,43.0,2
7444,Uttarahalli,1350.0,2.0,53.0,3
7445,Uttarahalli,1175.0,2.0,47.0,2
7446,Uttarahalli,1689.28,3.0,91.2,3
7447,Uttarahalli,1310.0,2.0,85.0,3
7448,Uttarahalli,1175.0,2.0,47.0,2
7449,Uttarahalli,1137.0,2.0,63.0,2
7450,Uttarahalli,1315.0,2.0,74.0,3
